transid	date	cust_id	POS_id	trans_type	amount
20170815000140000	15-08-2017	0000000015	F0000	4	196
20171104000160007	04-11-2017	0000000010	M0007	3	313
20180225000140007	25-02-2018	0000000004	F0007	5	715
20171208000010002	08-12-2017	0000000006	M0002	3	45
20170813000010008	13-08-2017	0000000006	M0008	3	260
20170924000110000	24-09-2017	0000000016	M0000	3	795
20180402000100003	02-04-2018	0000000015	M0003	0	714
20180412000180004	12-04-2018	0000000015	M0004	1	258
20170820000190002	20-08-2017	0000000004	M0002	3	735
20180619000020005	19-06-2018	0000000005	F0005	4	442
20180428000030010	28-04-2018	0000000005	F0010	5	867
20171202000050011	02-12-2017	0000000015	M0011	1	82
20170715000100008	15-07-2017	0000000016	F0008	4	35
20171116000040003	16-11-2017	0000000000	M0003	3	531
20171225000100007	25-12-2017	0000000006	M0007	2	769
20170907000100012	07-09-2017	0000000017	M0012	3	950
20180517000150002	17-05-2018	0000000013	F0002	4	595
20171124000050002	24-11-2017	0000000007	M0002	0	386
20171228000100014	28-12-2017	0000000005	F0014	4	313
20170825000140003	25-08-2017	0000000011	F0003	5	577
20180409000180003	09-04-2018	0000000012	M0003	3	528
20180403000130003	03-04-2018	0000000003	M0003	3	103
20171126000070009	26-11-2017	0000000014	F0009	5	788
20171107000040009	07-11-2017	0000000006	M0009	2	829
20180523000160005	23-05-2018	0000000002	F0005	4	341
20180221000090015	21-02-2018	0000000012	M0015	3	340
20180611000090001	11-06-2018	0000000011	M0001	3	414
20171226000070019	26-12-2017	0000000001	M0019	1	324
20180519000130014	19-05-2018	0000000003	F0014	6	800
20180214000090001	14-02-2018	0000000000	F0001	4	281
20180324000020000	24-03-2018	0000000019	M0000	2	803
20180504000010013	04-05-2018	0000000014	F0013	6	708
20170912000190007	12-09-2017	0000000006	M0007	0	929
20180610000050002	10-06-2018	0000000005	M0002	0	101
20180228000190018	28-02-2018	0000000016	F0018	5	372
20180611000150015	11-06-2018	0000000018	M0015	2	827
20170804000170018	04-08-2017	0000000003	F0018	5	236
20170816000100016	16-08-2017	0000000005	F0016	5	789
20170801000130005	01-08-2017	0000000009	M0005	1	870
20170813000020012	13-08-2017	0000000014	F0012	5	107
20180129000140006	29-01-2018	0000000011	M0006	3	649
20180127000140002	27-01-2018	0000000009	F0002	4	302
20180416000060013	16-04-2018	0000000005	M0013	1	296
20180104000110001	04-01-2018	0000000018	F0001	4	741
20180112000110009	12-01-2018	0000000000	M0009	2	325
20180420000150003	20-04-2018	0000000012	M0003	0	333
20180219000160005	19-02-2018	0000000001	M0005	0	625
20171008000100017	08-10-2017	0000000018	M0017	3	188
20170702000070019	02-07-2017	0000000018	M0019	2	434
20180605000070000	05-06-2018	0000000015	F0000	4	433
20180610000020008	10-06-2018	0000000001	F0008	6	971
20170917000100008	17-09-2017	0000000001	F0008	6	825
20180602000070005	02-06-2018	0000000004	M0005	3	487
20170816000170014	16-08-2017	0000000017	M0014	0	277
20171011000190014	11-10-2017	0000000013	F0014	4	19
20180316000120009	16-03-2018	0000000001	M0009	2	293
20180422000160010	22-04-2018	0000000011	M0010	3	671
20180322000050011	22-03-2018	0000000004	M0011	2	628
20180629000140014	29-06-2018	0000000007	F0014	4	39
20180109000080018	09-01-2018	0000000006	M0018	1	997
20180409000120010	09-04-2018	0000000019	F0010	4	508
20180620000110001	20-06-2018	0000000018	M0001	1	165
20180122000150007	22-01-2018	0000000010	F0007	5	981
20170714000120011	14-07-2017	0000000008	M0011	2	596
20170817000190013	17-08-2017	0000000004	F0013	4	9
20180403000100018	03-04-2018	0000000006	M0018	1	985
20171222000020019	22-12-2017	0000000014	M0019	1	153
20170804000060016	04-08-2017	0000000017	F0016	6	722
20180220000150011	20-02-2018	0000000016	M0011	2	950
20170917000100012	17-09-2017	0000000012	F0012	6	256
20180329000170011	29-03-2018	0000000019	M0011	0	887
20171206000170011	06-12-2017	0000000014	M0011	2	187
20170709000000010	09-07-2017	0000000010	F0010	4	903
20180502000020003	02-05-2018	0000000005	F0003	5	150
20170914000130003	14-09-2017	0000000015	F0003	6	41
20180524000010008	24-05-2018	0000000017	M0008	2	78
20180101000190011	01-01-2018	0000000001	M0011	1	481
20180307000030004	07-03-2018	0000000001	F0004	4	967
20170824000090003	24-08-2017	0000000013	M0003	0	795
20170726000140016	26-07-2017	0000000008	M0016	0	861
20170917000060012	17-09-2017	0000000008	M0012	0	877
20180320000140001	20-03-2018	0000000007	M0001	1	937
20180309000020004	09-03-2018	0000000005	F0004	4	913
20170706000110015	06-07-2017	0000000008	M0015	3	207
20180202000110005	02-02-2018	0000000003	F0005	4	8
20180108000000004	08-01-2018	0000000016	M0004	0	616
20180224000060008	24-02-2018	0000000018	M0008	0	187
20180304000140011	04-03-2018	0000000011	M0011	2	10
20171016000170015	16-10-2017	0000000018	F0015	4	310
20180616000050017	16-06-2018	0000000004	F0017	4	34
20171013000180019	13-10-2017	0000000005	F0019	6	952
20171026000000018	26-10-2017	0000000006	F0018	5	894
20180314000120002	14-03-2018	0000000000	M0002	3	756
20180217000170010	17-02-2018	0000000004	F0010	5	73
20170913000000006	13-09-2017	0000000006	F0006	6	673
20170821000110017	21-08-2017	0000000011	M0017	2	183
20180217000170015	17-02-2018	0000000016	M0015	0	443
20180128000070011	28-01-2018	0000000019	M0011	0	270
20171102000000012	02-11-2017	0000000002	M0012	0	245
20180606000070001	06-06-2018	0000000005	M0001	3	88
20171206000030015	06-12-2017	0000000007	F0015	5	521
20180407000050018	07-04-2018	0000000000	F0018	5	831
20171108000150016	08-11-2017	0000000007	F0016	5	637
20171015000030005	15-10-2017	0000000009	M0005	3	198
20170708000130004	08-07-2017	0000000017	M0004	0	585
20180606000150004	06-06-2018	0000000010	F0004	5	722
20180113000100003	13-01-2018	0000000004	M0003	3	165
20180511000190019	11-05-2018	0000000011	M0019	0	484
20180305000160017	05-03-2018	0000000016	M0017	0	498
20180211000130010	11-02-2018	0000000013	F0010	6	652
20180304000080001	04-03-2018	0000000005	F0001	5	384
20170914000060016	14-09-2017	0000000011	F0016	6	595
20180421000110015	21-04-2018	0000000005	M0015	3	813
20171102000060012	02-11-2017	0000000001	F0012	6	12
20180317000120011	17-03-2018	0000000010	M0011	3	919
20171228000150003	28-12-2017	0000000003	M0003	0	368
20180521000010007	21-05-2018	0000000013	M0007	3	982
20171111000160009	11-11-2017	0000000009	M0009	0	154
20170702000060014	02-07-2017	0000000003	F0014	4	96
20171010000180008	10-10-2017	0000000005	F0008	5	245
20180206000080008	06-02-2018	0000000006	F0008	4	579
20171230000010010	30-12-2017	0000000018	M0010	0	794
20170707000090019	07-07-2017	0000000017	M0019	2	223
20170709000130011	09-07-2017	0000000006	F0011	5	831
20180326000030003	26-03-2018	0000000005	F0003	5	232
20180113000110003	13-01-2018	0000000007	F0003	5	766
20180304000180016	04-03-2018	0000000003	F0016	6	334
20180317000030010	17-03-2018	0000000002	F0010	4	469
20180628000020014	28-06-2018	0000000001	M0014	0	323
20170829000000006	29-08-2017	0000000007	M0006	1	874
20171225000090018	25-12-2017	0000000019	M0018	2	654
20170719000100010	19-07-2017	0000000013	F0010	4	1001
20170712000060008	12-07-2017	0000000001	M0008	0	859
20180620000080001	20-06-2018	0000000010	M0001	3	160
20180523000150011	23-05-2018	0000000010	M0011	2	109
20170918000150014	18-09-2017	0000000011	M0014	1	756
20171016000050013	16-10-2017	0000000008	M0013	2	772
20180303000070016	03-03-2018	0000000006	M0016	1	735
20171121000100013	21-11-2017	0000000015	M0013	0	969
20171110000170000	10-11-2017	0000000011	M0000	1	984
20180607000040000	07-06-2018	0000000017	M0000	1	605
20170727000190014	27-07-2017	0000000012	M0014	3	118
20170730000120018	30-07-2017	0000000003	F0018	6	358
20180607000160012	07-06-2018	0000000014	F0012	5	173
20180316000160015	16-03-2018	0000000011	M0015	0	421
20171127000150014	27-11-2017	0000000003	M0014	1	401
20180129000090001	29-01-2018	0000000010	F0001	6	646
20180201000050013	01-02-2018	0000000001	M0013	1	358
20171125000040015	25-11-2017	0000000013	F0015	4	282
20180224000050007	24-02-2018	0000000019	M0007	2	52
20180628000070019	28-06-2018	0000000001	F0019	4	141
20170711000000012	11-07-2017	0000000015	F0012	5	532
20171102000020018	02-11-2017	0000000009	F0018	4	906
20180101000110004	01-01-2018	0000000003	M0004	3	512
20180317000120000	17-03-2018	0000000005	M0000	0	236
20180627000060011	27-06-2018	0000000005	F0011	6	39
20180324000170019	24-03-2018	0000000006	F0019	5	39
20171212000100001	12-12-2017	0000000003	M0001	2	662
20171126000100003	26-11-2017	0000000002	M0003	0	5
20180423000050011	23-04-2018	0000000014	M0011	0	721
20180129000000017	29-01-2018	0000000010	F0017	5	627
20170719000150013	19-07-2017	0000000015	F0013	4	311
20180606000060012	06-06-2018	0000000008	M0012	0	755
20170830000030012	30-08-2017	0000000010	F0012	4	114
20170901000070013	01-09-2017	0000000001	M0013	3	732
20171206000060018	06-12-2017	0000000001	M0018	0	533
20170913000130013	13-09-2017	0000000014	M0013	1	221
20180222000060008	22-02-2018	0000000018	F0008	6	377
20171125000040008	25-11-2017	0000000002	M0008	1	131
20170821000010014	21-08-2017	0000000019	F0014	4	592
20171104000080005	04-11-2017	0000000003	M0005	1	552
20171030000060010	30-10-2017	0000000011	M0010	3	88
20180223000100012	23-02-2018	0000000007	M0012	2	467
20180202000050010	02-02-2018	0000000010	M0010	2	160
20180519000070014	19-05-2018	0000000001	M0014	1	608
20170729000020019	29-07-2017	0000000009	M0019	2	141
20180621000080014	21-06-2018	0000000011	F0014	4	290
20171214000110006	14-12-2017	0000000002	M0006	0	611
20180202000070001	02-02-2018	0000000000	F0001	6	860
20180413000020001	13-04-2018	0000000010	M0001	1	254
20170804000130015	04-08-2017	0000000006	F0015	5	266
20180315000060003	15-03-2018	0000000004	M0003	3	284
20180507000080017	07-05-2018	0000000009	F0017	5	953
20171113000160000	13-11-2017	0000000005	M0000	1	821
20170821000010011	21-08-2017	0000000000	F0011	6	162
20170709000010003	09-07-2017	0000000018	F0003	5	19
20180609000080001	09-06-2018	0000000014	F0001	4	364
20171205000140018	05-12-2017	0000000005	M0018	3	78
20180116000180011	16-01-2018	0000000017	F0011	5	201
20180530000100003	30-05-2018	0000000016	M0003	3	909
20170910000060015	10-09-2017	0000000004	F0015	5	365
20180202000160014	02-02-2018	0000000012	F0014	6	570
20180620000000013	20-06-2018	0000000000	M0013	0	649
20180430000170011	30-04-2018	0000000002	M0011	3	143
20180503000030011	03-05-2018	0000000005	M0011	1	246
20170923000030003	23-09-2017	0000000016	F0003	5	215
20180518000030011	18-05-2018	0000000011	F0011	5	658
20170812000020002	12-08-2017	0000000004	M0002	0	645
20170803000020009	03-08-2017	0000000016	F0009	5	677
20180421000080009	21-04-2018	0000000013	M0009	1	75
20171206000040009	06-12-2017	0000000018	F0009	6	505
20180118000120005	18-01-2018	0000000007	F0005	4	340
20180525000050017	25-05-2018	0000000002	F0017	4	168
20180221000190009	21-02-2018	0000000012	M0009	2	973
20171228000050011	28-12-2017	0000000010	F0011	5	201
20170814000130006	14-08-2017	0000000012	M0006	2	206
20180430000040010	30-04-2018	0000000014	M0010	0	593
20170915000070018	15-09-2017	0000000014	M0018	1	742
20180522000020002	22-05-2018	0000000005	M0002	1	628
20171211000180012	11-12-2017	0000000001	F0012	5	746
20180416000040016	16-04-2018	0000000018	M0016	3	13
20171116000010013	16-11-2017	0000000000	M0013	1	729
20170901000020001	01-09-2017	0000000003	M0001	0	699
20180103000020018	03-01-2018	0000000013	M0018	0	800
20171104000080001	04-11-2017	0000000005	F0001	5	769
20171228000030018	28-12-2017	0000000000	M0018	1	390
20170801000140012	01-08-2017	0000000009	M0012	3	280
20180611000070018	11-06-2018	0000000008	F0018	4	605
20171108000120005	08-11-2017	0000000000	F0005	4	642
20170915000020002	15-09-2017	0000000018	M0002	2	222
20171003000160009	03-10-2017	0000000011	M0009	0	622
20180514000110011	14-05-2018	0000000010	F0011	5	338
20171120000140010	20-11-2017	0000000017	F0010	6	399
20171113000160016	13-11-2017	0000000014	F0016	4	729
20170715000120016	15-07-2017	0000000005	M0016	3	977
20170711000180017	11-07-2017	0000000010	F0017	6	994
20180214000180016	14-02-2018	0000000006	M0016	3	503
20180330000020007	30-03-2018	0000000010	M0007	2	953
20180127000090015	27-01-2018	0000000015	M0015	2	267
20170714000150005	14-07-2017	0000000001	M0005	2	574
20180301000060001	01-03-2018	0000000019	M0001	2	725
20180103000070002	03-01-2018	0000000009	M0002	3	188
20180327000070016	27-03-2018	0000000008	F0016	4	945
20180214000090001	14-02-2018	0000000019	M0001	2	588
20170808000030002	08-08-2017	0000000009	M0002	0	825
20170817000000009	17-08-2017	0000000010	M0009	2	35
20171004000020000	04-10-2017	0000000007	M0000	3	41
20180405000110006	05-04-2018	0000000018	F0006	5	954
20180104000140000	04-01-2018	0000000001	M0000	3	956
20171107000140002	07-11-2017	0000000017	F0002	4	27
20170921000080008	21-09-2017	0000000007	F0008	4	163
20180303000120015	03-03-2018	0000000012	M0015	0	711
20170727000000016	27-07-2017	0000000011	F0016	5	670
20180513000170018	13-05-2018	0000000014	M0018	3	872
20170912000070005	12-09-2017	0000000008	F0005	5	473
20180624000170008	24-06-2018	0000000015	M0008	3	685
20180607000100013	07-06-2018	0000000019	F0013	4	828
20180414000190006	14-04-2018	0000000013	F0006	4	240
20180112000010004	12-01-2018	0000000005	M0004	0	666
20180511000090012	11-05-2018	0000000000	F0012	4	678
20180327000190015	27-03-2018	0000000013	M0015	3	900
20171009000160006	09-10-2017	0000000008	F0006	4	608
20171224000180019	24-12-2017	0000000017	F0019	4	921
20180122000050010	22-01-2018	0000000004	M0010	3	284
20171023000110003	23-10-2017	0000000012	M0003	0	269
20171222000080017	22-12-2017	0000000012	F0017	6	551
20180326000050018	26-03-2018	0000000013	F0018	5	284
20180226000170001	26-02-2018	0000000018	M0001	2	493
20180613000040013	13-06-2018	0000000017	M0013	0	788
20180506000190007	06-05-2018	0000000015	F0007	5	764
20171105000170004	05-11-2017	0000000011	M0004	0	548
20171004000100002	04-10-2017	0000000014	F0002	4	248
20180520000030015	20-05-2018	0000000011	M0015	2	119
20180101000090007	01-01-2018	0000000017	F0007	6	545
20171007000190010	07-10-2017	0000000011	M0010	1	816
20180520000050013	20-05-2018	0000000012	F0013	5	221
20171231000090012	31-12-2017	0000000007	M0012	2	917
20180305000110011	05-03-2018	0000000015	M0011	1	716
20180302000180008	02-03-2018	0000000004	F0008	6	671
20180424000070014	24-04-2018	0000000014	M0014	0	823
20171120000150001	20-11-2017	0000000017	M0001	0	218
20171126000040011	26-11-2017	0000000001	F0011	6	576
20180206000190014	06-02-2018	0000000012	F0014	5	19
20171014000040015	14-10-2017	0000000012	F0015	5	261
20171101000060009	01-11-2017	0000000009	M0009	1	888
20180515000190012	15-05-2018	0000000005	M0012	2	578
20170725000020019	25-07-2017	0000000018	F0019	4	56
20180601000170000	01-06-2018	0000000017	M0000	2	895
20180304000100010	04-03-2018	0000000014	F0010	5	847
20180428000050011	28-04-2018	0000000013	F0011	6	94
20170822000040009	22-08-2017	0000000018	M0009	0	276
20180509000150018	09-05-2018	0000000016	F0018	6	363
20180508000140014	08-05-2018	0000000018	F0014	5	875
20171218000060000	18-12-2017	0000000015	M0000	2	940
20171118000090000	18-11-2017	0000000008	M0000	3	803
20180503000090007	03-05-2018	0000000005	M0007	1	891
20180408000000013	08-04-2018	0000000017	M0013	3	179
20180204000090010	04-02-2018	0000000003	M0010	1	127
20180309000100013	09-03-2018	0000000010	M0013	3	754
20180404000170019	04-04-2018	0000000016	M0019	0	756
20171010000180006	10-10-2017	0000000003	F0006	5	380
20170729000010011	29-07-2017	0000000005	F0011	5	562
20180222000150003	22-02-2018	0000000013	F0003	5	97
20180527000020004	27-05-2018	0000000015	F0004	5	556
20170907000040007	07-09-2017	0000000007	M0007	0	417
20180106000070019	06-01-2018	0000000011	M0019	0	535
20180421000090018	21-04-2018	0000000007	M0018	2	255
20170731000120019	31-07-2017	0000000005	F0019	5	617
20170906000110010	06-09-2017	0000000011	M0010	0	642
20180208000030009	08-02-2018	0000000018	F0009	6	411
20180115000080007	15-01-2018	0000000001	M0007	0	169
20170827000040005	27-08-2017	0000000013	M0005	2	918
20180618000000014	18-06-2018	0000000000	M0014	1	102
20171212000000002	12-12-2017	0000000003	F0002	5	522
20170823000170005	23-08-2017	0000000015	F0005	6	502
20170714000090016	14-07-2017	0000000015	M0016	1	284
20180314000090019	14-03-2018	0000000006	M0019	0	300
20180119000140005	19-01-2018	0000000019	M0005	3	729
20170809000030015	09-08-2017	0000000003	F0015	4	452
20180205000010012	05-02-2018	0000000009	M0012	0	700
20170812000100014	12-08-2017	0000000018	F0014	5	546
20170905000110014	05-09-2017	0000000011	M0014	1	300
20180215000100009	15-02-2018	0000000005	M0009	2	491
20170718000130014	18-07-2017	0000000016	F0014	4	295
20170722000180009	22-07-2017	0000000011	F0009	4	679
20180619000050016	19-06-2018	0000000012	M0016	1	300
20180105000010013	05-01-2018	0000000019	F0013	6	293
20171106000150002	06-11-2017	0000000003	F0002	4	234
20171019000140005	19-10-2017	0000000008	F0005	5	551
20180523000040010	23-05-2018	0000000009	M0010	2	392
20180520000010005	20-05-2018	0000000014	M0005	1	894
20180130000130010	30-01-2018	0000000003	F0010	6	202
20180419000140014	19-04-2018	0000000000	M0014	1	584
20171002000000005	02-10-2017	0000000015	F0005	6	22
20180105000070009	05-01-2018	0000000013	F0009	6	922
20171128000150008	28-11-2017	0000000019	F0008	4	824
20180113000110006	13-01-2018	0000000012	M0006	3	666
20171122000010013	22-11-2017	0000000006	F0013	5	705
20171205000150000	05-12-2017	0000000005	F0000	4	254
20180619000020005	19-06-2018	0000000001	M0005	3	224
20170831000050007	31-08-2017	0000000012	M0007	1	889
20180119000110017	19-01-2018	0000000008	M0017	1	677
20171230000160013	30-12-2017	0000000007	F0013	5	767
20170702000170012	02-07-2017	0000000016	F0012	5	67
20170703000140006	03-07-2017	0000000012	F0006	4	556
20171207000100011	07-12-2017	0000000011	M0011	3	309
20170814000080016	14-08-2017	0000000000	F0016	4	826
20180320000180009	20-03-2018	0000000018	F0009	6	128
20180530000130004	30-05-2018	0000000002	M0004	3	285
20170911000150016	11-09-2017	0000000017	M0016	2	928
20171118000140012	18-11-2017	0000000019	M0012	0	393
20170719000180019	19-07-2017	0000000011	M0019	2	942
20170711000160016	11-07-2017	0000000006	M0016	2	818
20180606000190013	06-06-2018	0000000016	F0013	6	512
20180505000100010	05-05-2018	0000000001	M0010	2	530
20171119000000000	19-11-2017	0000000007	M0000	3	152
20170902000170015	02-09-2017	0000000000	M0015	0	120
20180329000080006	29-03-2018	0000000014	M0006	3	179
20170804000060019	04-08-2017	0000000007	F0019	6	895
20170711000170015	11-07-2017	0000000005	M0015	2	57
20180101000030016	01-01-2018	0000000008	F0016	6	714
20180207000040012	07-02-2018	0000000012	M0012	3	890
20171014000180014	14-10-2017	0000000001	F0014	4	185
20171030000180003	30-10-2017	0000000010	M0003	3	231
20180603000080005	03-06-2018	0000000002	F0005	5	583
20171014000160013	14-10-2017	0000000014	F0013	4	186
20170815000050003	15-08-2017	0000000008	M0003	3	796
20180421000110017	21-04-2018	0000000005	M0017	1	901
20180530000040010	30-05-2018	0000000017	M0010	0	902
20180626000100007	26-06-2018	0000000015	M0007	2	412
20171226000080008	26-12-2017	0000000004	F0008	4	700
20180512000110005	12-05-2018	0000000015	F0005	5	636
20170711000000013	11-07-2017	0000000004	M0013	0	2
20180521000010015	21-05-2018	0000000012	M0015	2	618
20180406000080002	06-04-2018	0000000017	F0002	5	854
20180223000030000	23-02-2018	0000000011	F0000	4	945
20180314000190015	14-03-2018	0000000002	M0015	0	32
20180124000070009	24-01-2018	0000000006	F0009	5	906
20180323000130003	23-03-2018	0000000014	F0003	4	444
20180318000150010	18-03-2018	0000000016	M0010	0	385
20180510000120004	10-05-2018	0000000011	F0004	6	528
20171024000140019	24-10-2017	0000000006	M0019	3	169
20180519000180010	19-05-2018	0000000000	F0010	4	518
20170817000160009	17-08-2017	0000000015	M0009	0	279
20171007000070016	07-10-2017	0000000005	F0016	4	939
20180217000070005	17-02-2018	0000000005	M0005	0	367
20171230000160011	30-12-2017	0000000016	F0011	5	532
20180420000070004	20-04-2018	0000000010	M0004	1	482
20170924000100000	24-09-2017	0000000002	F0000	5	497
20180108000040007	08-01-2018	0000000019	M0007	3	578
20171012000190003	12-10-2017	0000000007	F0003	5	354
20180416000070012	16-04-2018	0000000009	F0012	5	100
20171216000160015	16-12-2017	0000000006	F0015	5	309
20171217000100004	17-12-2017	0000000007	M0004	2	101
20171211000140000	11-12-2017	0000000019	M0000	3	38
20180104000100006	04-01-2018	0000000017	F0006	5	814
20170814000150004	14-08-2017	0000000019	F0004	6	100
20180209000050001	09-02-2018	0000000008	M0001	1	512
20180504000170004	04-05-2018	0000000017	F0004	4	79
20170804000020001	04-08-2017	0000000007	M0001	1	771
20180114000010000	14-01-2018	0000000016	M0000	2	332
20170824000180013	24-08-2017	0000000011	M0013	3	531
20171019000080002	19-10-2017	0000000006	M0002	1	953
20180630000010013	30-06-2018	0000000004	F0013	5	329
20180629000150000	29-06-2018	0000000008	M0000	3	717
20180426000030000	26-04-2018	0000000004	M0000	0	942
20180525000190009	25-05-2018	0000000016	M0009	3	87
20180313000160005	13-03-2018	0000000019	F0005	5	214
20170818000010004	18-08-2017	0000000007	M0004	0	729
20171223000120017	23-12-2017	0000000003	F0017	5	477
20170902000080012	02-09-2017	0000000006	M0012	0	270
20170720000060004	20-07-2017	0000000016	M0004	3	403
20180511000090011	11-05-2018	0000000015	M0011	1	149
20171015000120013	15-10-2017	0000000001	M0013	0	949
20180303000050013	03-03-2018	0000000012	M0013	2	363
20171208000100009	08-12-2017	0000000016	F0009	5	267
20180115000010015	15-01-2018	0000000007	M0015	2	432
20170920000040018	20-09-2017	0000000010	M0018	2	87
20170709000030001	09-07-2017	0000000010	F0001	4	94
20180404000100015	04-04-2018	0000000005	M0015	2	487
20180630000100017	30-06-2018	0000000011	F0017	4	800
20180521000040013	21-05-2018	0000000012	M0013	3	482
20180528000020013	28-05-2018	0000000000	F0013	4	215
20180124000060002	24-01-2018	0000000012	M0002	1	500
20170714000060016	14-07-2017	0000000007	M0016	3	526
20180127000030008	27-01-2018	0000000016	F0008	6	453
20170914000000016	14-09-2017	0000000014	F0016	4	627
20170703000120014	03-07-2017	0000000009	M0014	3	510
20180103000080006	03-01-2018	0000000001	F0006	5	103
20170915000080008	15-09-2017	0000000006	M0008	3	161
20171107000090013	07-11-2017	0000000011	M0013	3	842
20170917000150018	17-09-2017	0000000003	M0018	2	508
20180313000110001	13-03-2018	0000000000	M0001	1	660
20170823000100008	23-08-2017	0000000014	F0008	6	478
20170830000190002	30-08-2017	0000000008	M0002	1	767
20170909000110008	09-09-2017	0000000010	F0008	4	645
20180628000190012	28-06-2018	0000000006	M0012	2	436
20171229000040009	29-12-2017	0000000000	F0009	4	486
20180131000010002	31-01-2018	0000000001	M0002	2	303
20171129000010017	29-11-2017	0000000014	M0017	3	130
20180302000140016	02-03-2018	0000000012	M0016	2	801
20170826000170000	26-08-2017	0000000003	M0000	3	951
20180313000060005	13-03-2018	0000000000	M0005	2	227
20180517000110009	17-05-2018	0000000004	M0009	1	21
20180513000030011	13-05-2018	0000000000	M0011	2	684
20180124000000015	24-01-2018	0000000016	M0015	3	96
20171115000110012	15-11-2017	0000000000	F0012	6	567
20170816000190019	16-08-2017	0000000015	F0019	5	250
20170812000010005	12-08-2017	0000000006	M0005	2	450
20180123000140004	23-01-2018	0000000011	F0004	6	800
20180408000070010	08-04-2018	0000000015	M0010	1	330
20171119000030009	19-11-2017	0000000015	F0009	6	803
20171014000070007	14-10-2017	0000000015	M0007	3	142
20170824000110005	24-08-2017	0000000000	M0005	3	499
20170813000080011	13-08-2017	0000000019	M0011	0	846
20171203000170012	03-12-2017	0000000008	F0012	5	512
20171122000120003	22-11-2017	0000000019	M0003	1	239
20171103000190018	03-11-2017	0000000010	M0018	2	530
20180626000010017	26-06-2018	0000000006	F0017	5	695
20180521000020004	21-05-2018	0000000011	F0004	6	340
20180521000030002	21-05-2018	0000000005	M0002	2	64
20171003000060008	03-10-2017	0000000012	M0008	2	405
20180624000190007	24-06-2018	0000000002	M0007	3	636
20170904000030010	04-09-2017	0000000015	F0010	5	535
20180227000160011	27-02-2018	0000000015	M0011	3	60
20170928000070001	28-09-2017	0000000008	M0001	0	184
20180325000180008	25-03-2018	0000000012	M0008	1	667
20171022000150019	22-10-2017	0000000014	F0019	5	292
20180317000150000	17-03-2018	0000000007	F0000	6	991
20171016000100016	16-10-2017	0000000000	M0016	3	459
20171118000060008	18-11-2017	0000000005	M0008	0	813
20180603000070017	03-06-2018	0000000013	M0017	1	718
20180320000180017	20-03-2018	0000000015	M0017	1	297
20180212000150019	12-02-2018	0000000007	M0019	3	293
20171211000080017	11-12-2017	0000000018	M0017	0	625
20180217000180008	17-02-2018	0000000002	F0008	5	531
20180507000100009	07-05-2018	0000000015	M0009	1	373
20180227000020002	27-02-2018	0000000002	F0002	5	69
20180114000100006	14-01-2018	0000000008	F0006	6	52
20171007000030004	07-10-2017	0000000012	F0004	4	450
20171009000080013	09-10-2017	0000000009	F0013	5	263
20171206000080012	06-12-2017	0000000014	M0012	3	739
20171109000090007	09-11-2017	0000000003	M0007	0	496
20180624000060006	24-06-2018	0000000017	M0006	2	50
20170907000120018	07-09-2017	0000000009	M0018	2	714
20171114000060000	14-11-2017	0000000017	M0000	2	867
20180121000190009	21-01-2018	0000000010	M0009	3	930
20180507000110001	07-05-2018	0000000009	M0001	0	956
20180226000020004	26-02-2018	0000000001	F0004	5	437
20170702000190003	02-07-2017	0000000006	M0003	3	24
20180521000100009	21-05-2018	0000000004	M0009	2	926
20171026000130011	26-10-2017	0000000014	M0011	2	43
20171101000140003	01-11-2017	0000000019	M0003	1	652
20171215000120009	15-12-2017	0000000005	F0009	4	114
20180102000140009	02-01-2018	0000000001	M0009	3	567
20171231000170003	31-12-2017	0000000008	M0003	2	476
20180214000190005	14-02-2018	0000000004	F0005	6	399
20170920000090011	20-09-2017	0000000019	M0011	0	556
20180312000080012	12-03-2018	0000000019	F0012	4	948
20180612000170007	12-06-2018	0000000007	M0007	3	436
20180625000160005	25-06-2018	0000000014	F0005	5	114
20171007000120012	07-10-2017	0000000014	M0012	1	210
20180514000050002	14-05-2018	0000000004	M0002	2	216
20171224000120006	24-12-2017	0000000003	F0006	6	714
20171225000090007	25-12-2017	0000000015	M0007	0	505
20170724000150013	24-07-2017	0000000014	M0013	0	389
20170928000130016	28-09-2017	0000000012	M0016	2	870
20180509000100018	09-05-2018	0000000017	M0018	1	20
20171028000030014	28-10-2017	0000000010	M0014	2	736
20170801000070007	01-08-2017	0000000010	F0007	4	187
20171228000140016	28-12-2017	0000000017	M0016	0	901
20171121000130006	21-11-2017	0000000013	F0006	6	362
20170921000100004	21-09-2017	0000000006	F0004	5	793
20171226000160008	26-12-2017	0000000018	F0008	4	353
20171007000140008	07-10-2017	0000000005	M0008	0	346
20170728000110014	28-07-2017	0000000011	F0014	6	447
20180414000150011	14-04-2018	0000000003	M0011	2	684
20170826000010015	26-08-2017	0000000017	F0015	6	798
20180616000040014	16-06-2018	0000000001	M0014	1	880
20180328000080009	28-03-2018	0000000005	M0009	2	434
20180407000190002	07-04-2018	0000000019	M0002	2	50
20170802000020006	02-08-2017	0000000012	F0006	4	537
20180328000130013	28-03-2018	0000000015	F0013	5	387
20180625000020017	25-06-2018	0000000006	M0017	2	394
20180611000130002	11-06-2018	0000000019	M0002	0	322
20180511000150010	11-05-2018	0000000002	M0010	0	140
20180518000140015	18-05-2018	0000000006	M0015	3	906
